key,0,1,2,3,4,5,6,7,8,9,10,11
448,2,1,2,0,0,"/grovel","","/下跪認錯 子命令
/grovel
做出下跪認錯的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
449,2,1,2,0,0,"/happy","","/欣喜若狂 子命令
/happy
做出欣喜若狂的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
450,2,1,2,0,0,"/disappointed","","/大失所望 子命令
/disappointed
做出大失所望的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
451,1,0,0,0,0,"/lounge","/sit","/坐下
/sit、/lounge
坐到地面上或身邊其他可以坐在上面的場所上。處於坐下狀態時輸入該指令會站起身。
在坐下狀態中可以使用部分情感動作。","/sit","/lounge",37,0
453,1,0,0,0,0,"/groundsit","","/坐下到地上
/groundsit
坐到地面上。
處於坐下狀態時輸入該指令會站起身。
在坐下狀態中可以使用部分情感動作。","","",37,0
455,2,1,2,0,0,"/airquotes","","/引用
/airquotes
做出引用的動作。用兩隻手錶示出引號，一般指當前發言內容為引用自其他人，不過多數情況下有諷刺的意思。
※該情感動作只有動作，沒有文字提示。","","",293,0
456,2,1,2,0,0,"/gcsalute","","/軍禮 子命令
/gcsalute
以黑渦團的標準行軍禮。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
457,2,1,2,0,0,"/gcsalute","","/軍禮 子命令
/gcsalute
以雙蛇黨的標準行軍禮。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
458,2,1,2,0,0,"/gcsalute","","/軍禮 子命令
/gcsalute
以恆輝隊的標準行軍禮。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
459,2,1,2,0,0,"/pray","","/祈禱 子命令
/pray
做出祈禱的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
460,2,1,2,0,0,"/imperialsalute","","/帝國式軍禮 子命令
/imperialsalute
以帝國的標準行軍禮。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
461,2,1,2,0,0,"/visor","","/頭部裝備
/visor
對頭部裝備進行操作。
※針對可以開合以及有明暗表現等功能的裝備。","","",301,0
463,2,1,2,0,0,"/megaflare","","/百萬核爆 子命令
/megaflare
放出百萬核爆般的光芒。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
464,2,1,2,0,0,"/crimsonlotus","","/練武 子命令
/crimsonlotus
開始練武。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
465,2,1,2,0,0,"/charmed","","/魅惑擁抱 子命令
/charmed
被魅惑擁抱魅惑。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
466,2,1,2,0,0,"/cheeron","","/聲援小藍 子命令
/cheeron
做出聲援小藍的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
467,2,1,2,0,0,"/cheerwave","","/聲援小黃 子命令
/cheerwave
做出聲援小黃的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
468,2,1,2,0,0,"/cheerjump","","/聲援小紅 子命令
/cheerjump
做出聲援小紅的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
469,2,1,2,0,0,"/straightface","/straight","/平常 子命令
/straightface
表現出面無表情的樣子。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
470,2,1,2,0,0,"/smile","","/微笑 子命令
/smile
臉上浮出微笑。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
471,2,1,2,0,0,"/grin","","/笑顏 子命令
/grin
臉上露出笑顏。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
472,2,1,2,0,0,"/smirk","","/自信 子命令
/smirk
做出自信的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
473,2,1,2,0,0,"/taunt","","/無畏 子命令
/taunt
做出無所畏懼的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
474,2,1,2,0,0,"/shuteyes","/shut","/閉目 子命令
/shuteyes
閉上眼睛。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
475,2,1,2,0,0,"/sad","","/悲傷 子命令
/sad
做出悲傷的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
476,2,1,2,0,0,"/scared","/fear","/恐怖 子命令
/scared
做出感到害怕的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
477,2,1,2,0,0,"/amazed","/awe","/意外 子命令
/amazed
做出意外的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
478,2,1,2,0,0,"/ouch","/ow","/痛苦 子命令
/ouch
做出痛苦的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
479,2,1,2,0,0,"/annoyed","/annoy","/反感 子命令
/annoyed
做出不耐煩的反感表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
480,2,1,2,0,0,"/alert","","/吃驚 子命令
/alert
做出突然發現什麼情況的吃驚表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
481,2,1,2,0,0,"/worried","/worry","/擔心 子命令
/worried
做出很擔心的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
482,2,1,2,0,0,"/biggrin","","/咧嘴 子命令
/biggrin
做出咧嘴的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
483,2,1,2,0,0,"/reflect","","/沉思 子命令
/reflect
做出沉思的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
484,2,1,2,0,0,"/furrow","","/皺眉 子命令
/furrow
做出皺眉的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
485,2,1,2,0,0,"/scoff","","/苦笑 子命令
/scoff
做出苦笑的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
486,2,1,2,0,0,"/throw","","/投擲 子命令
/throw
做出投擲的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
491,2,1,2,0,0,"/changepose","/cpose","/改變姿勢
/changepose、/cpose
改變當前的姿勢。
※該指令只會做出動作，不會顯示文字提示。","","",37,0
502,2,1,2,0,0,"/stepdance","/sdance","/踢踏舞 子命令
/stepdance、/sdance
跳起踢踏舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
503,2,1,2,0,0,"/harvestdance","/hdance","/豐饒之舞 子命令
/harvestdance、/hdance
跳起豐饒之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
504,2,1,2,0,0,"/balldance","/bdance","/宮廷之舞 子命令
/balldance、/bdance
跳起宮廷之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
505,2,1,2,0,0,"/mandervilledance","/mdance","/紳士之舞 子命令
/mandervilledance、/mdance
跳起紳士之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
506,2,1,2,0,0,"/stroke","","/撫摸 子命令
/stroke
做出撫摸的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
507,2,1,2,0,0,"/handover","","/遞交 子命令
/handover
做出遞交的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
510,2,1,2,0,0,"/bombdance","","/火盆舞 子命令
/bombdance
跳起火盆舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
511,2,1,2,0,0,"/hurray","","/勝利歡呼(歡呼) 子命令
/hurray
做出勝利的歡呼動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
512,2,1,2,0,0,"/slap","","/甩巴掌 子命令
/slap
做出甩巴掌的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
513,2,1,2,0,0,"/hug","","/擁抱 子命令
/hug
做出擁抱對方的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
